Date, Open, High, Low, Close, Volume
05/30/22, 10.00, 10.90, 9.90, 10.00, 75700
05/27/22, 10.40, 10.40, 9.92, 10.00, 267700
05/26/22, 10.00, 10.00, 10.00, 10.00, 600900
05/25/22, 10.00, 10.50, 10.00, 10.40, 7500
05/24/22, 10.00, 10.95, 10.00, 10.15, 139000
05/23/22, 9.70, 10.95, 9.40, 10.00, 352400
05/20/22, 10.50, 10.80, 9.60, 10.05, 272300
05/19/22, 11.00, 11.10, 10.50, 10.65, 201300
05/18/22, 11.50, 11.50, 11.00, 11.45, 31000
05/17/22, 11.50, 11.60, 11.50, 11.50, 18700
05/16/22, 11.55, 12.00, 11.55, 11.65, 10300
05/13/22, 11.90, 11.95, 11.60, 11.60, 501100
05/12/22, 11.95, 11.95, 11.50, 11.55, 28800
05/11/22, 11.95, 12.75, 11.90, 12.00, 3000
05/10/22, 12.75, 12.80, 11.95, 12.05, 53100
05/09/22, 12.00, 12.05, 12.00, 12.00, 6800
05/06/22, 11.95, 12.00, 11.95, 11.95, 13200
05/05/22, 12.00, 12.00, 11.95, 12.00, 14000
05/04/22, 11.95, 12.00, 11.95, 12.00, 70300
04/28/22, 12.00, 12.00, 11.95, 12.00, 15900
04/27/22, 12.00, 12.20, 12.00, 12.00, 332400
04/26/22, 12.25, 12.30, 12.20, 12.25, 128200
04/25/22, 12.30, 12.80, 12.00, 12.05, 22100
04/22/22, 12.25, 12.30, 12.00, 12.25, 24500
04/21/22, 12.25, 12.30, 12.00, 12.05, 15100
04/20/22, 12.80, 12.80, 12.00, 12.25, 1500
04/19/22, 11.95, 12.90, 11.60, 12.05, 21400
04/14/22, 12.00, 12.20, 11.90, 11.95, 106600
04/13/22, 12.10, 12.20, 12.00, 12.10, 5400
04/12/22, 12.00, 12.20, 12.00, 12.15, 6500
04/11/22, 12.05, 12.20, 12.00, 12.05, 44900
04/08/22, 12.20, 12.20, 12.00, 12.10, 9400
04/07/22, 12.15, 12.20, 12.00, 12.10, 49200
04/06/22, 12.00, 12.80, 12.00, 12.20, 20200
04/05/22, 12.00, 12.50, 12.00, 12.20, 12000
04/04/22, 12.10, 12.15, 12.00, 12.10, 25600
04/01/22, 12.15, 12.15, 12.00, 12.00, 53400
03/31/22, 12.10, 12.10, 12.05, 12.10, 25900
03/30/22, 12.05, 12.30, 12.00, 12.10, 8600
03/29/22, 12.20, 12.35, 12.00, 12.15, 21200
03/28/22, 12.20, 12.40, 12.20, 12.30, 15400
03/25/22, 12.20, 12.30, 12.00, 12.25, 28300
03/24/22, 12.00, 12.30, 11.70, 12.00, 98300
03/23/22, 12.30, 12.40, 12.25, 12.30, 32700
03/22/22, 12.40, 12.40, 12.00, 12.25, 10700
03/21/22, 12.50, 12.70, 12.00, 12.50, 51900
03/18/22, 12.80, 13.00, 12.50, 12.75, 8700
03/17/22, 13.05, 13.10, 13.00, 13.00, 32000
03/16/22, 14.00, 14.00, 13.00, 13.10, 12800
03/15/22, 13.55, 14.00, 13.50, 13.50, 14300
03/14/22, 13.50, 14.30, 13.05, 13.35, 10100
03/11/22, 13.50, 13.95, 13.50, 13.50, 16200
03/10/22, 13.95, 14.00, 13.50, 13.85, 29400
03/09/22, 14.05, 14.05, 13.00, 13.95, 235600
03/08/22, 14.35, 14.40, 14.00, 14.05, 15600
03/07/22, 14.00, 14.40, 14.00, 14.00, 1036200
03/04/22, 14.00, 14.10, 14.00, 14.00, 24900
03/03/22, 14.10, 14.10, 13.90, 14.00, 4300
03/02/22, 14.20, 14.20, 14.00, 14.05, 5600
03/01/22, 14.20, 14.30, 14.05, 14.20, 76900
02/28/22, 14.05, 14.40, 14.00, 14.05, 51100
02/25/22, 14.20, 14.30, 14.00, 14.05, 7000
02/24/22, 14.30, 14.30, 14.00, 14.10, 178400
02/23/22, 14.05, 14.35, 14.05, 14.30, 294700
02/22/22, 14.25, 14.40, 14.00, 14.15, 19600
02/21/22, 14.35, 14.35, 14.00, 14.25, 72800
02/18/22, 14.05, 14.50, 14.05, 14.30, 10000
02/17/22, 14.00, 14.30, 14.00, 14.25, 112200
02/16/22, 13.85, 14.30, 13.85, 14.00, 45700
